Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.22.11-3.169.55.91-38308-443-6,192.168.22.11,38308,3.169.55.91,443,6,20/08/2025 11:26:35 下午,119995903,27595,94481,74340.0,1.27140349E8,1239.0,0.0,2.6939662982424593,57.71210867794535,1440.0,0.0,1345.6710767244247,289.979594033943,1060158.603915002,1017.3347335033598,982.9686913782557,5014.803653492316,215171.0,0.0,1.19995822E8,4348.620062332414,10356.101448626676,223788.0,4.0,1.19995884E8,1270.0665114309825,5775.466027046729,256070.0,0.0,0,0,0,0,552560,1889620,229.9661847621581,787.3685487412016,0.0,1440.0,1042.0974385019522,617.5529088021285,381371.59516997,0,0,0,0,1,0,0,0,3.0,1042.1059749664144,2.6939662982424353,1345.6710767244208,0,0,0,0,0,0,27595,74340,94481,127140349,-1,1833,60,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-3.169.137.63-38341-443-6,192.168.22.11,38341,3.169.137.63,443,6,20/08/2025 11:26:37 下午,119261233,7,11,1140.0,1982.0,1062.0,0.0,162.85714285714286,396.91074923355615,1062.0,0.0,180.1818181818182,328.6164384755632,26.177827626518,0.15092917914071877,7015366.647058822,1.9383543206991702E7,5.8951151E7,0.0,1.19019835E8,1.9836639166666664E7,2.99574669366776E7,5.8951151E7,59306.0,1.19220589E8,1.19220589E7,2.456718580139898E7,5.8968373E7,0.0,0,1,0,0,140,220,0.05869468077694618,0.09223449836377258,0.0,1062.0,220.21052631578945,392.59656688193974,154132.0643274854,0,0,0,1,1,0,0,0,1.0,232.44444444444446,162.85714285714286,180.1818181818182,0,0,0,0,0,0,7,1140,11,1982,-1,196,3,0,1098650.5,1212338.1118782416,1955903.0,241398.0,5.8502313E7,634752.7869084153,5.8951151E7,5.8053475E7,No Label
192.168.22.11-224.0.0.251-5353-5353-17,192.168.22.11,5353,224.0.0.251,5353,17,20/08/2025 11:26:39 下午,765626,5,1,637.0,219.0,279.0,46.0,127.4,113.39664898047032,219.0,219.0,219.0,0.0,1118.0393560302289,7.8367244581558095,153125.2,137013.96535463093,253271.0,2502.0,762059.0,190514.75,125341.84965492038,253271.0,2502.0,0,0,0,0,0,0,0,0,0,40,8,6.530603715129841,1.3061207430259683,46.0,279.0,153.57142857142858,102.81189480933475,10570.285714285714,0,0,0,0,0,0,0,0,0.0,179.16666666666666,127.4,219.0,0,0,0,0,0,0,5,637,1,219,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-23.160.0.0-44893-443-6,192.168.22.11,44893,23.160.0.0,443,6,20/08/2025 11:27:41 下午,60469459,14,16,533.0,6227.0,424.0,0.0,38.07142857142858,113.15915564148801,1460.0,0.0,389.1875,600.2315351873253,111.79197088566643,0.49611821398964395,2085153.7586206903,4040324.6758237197,1.0002111E7,0.0,6.0318083E7,4639852.538461538,5164525.230780506,1.0178314E7,42.0,6.046907E7,4031271.333333333,5052061.908603269,1.0195541E7,0.0,0,0,0,0,280,404,0.23152183319516717,0.2645963807944768,0.0,1460.0,218.06451612903226,466.9146913861868,218009.32903225804,0,1,0,0,0,0,0,0,1.0,225.33333333333334,38.07142857142857,389.1875,0,0,0,0,0,0,14,533,16,6227,-1,126,8,0,226369.16666666666,136010.4019851668,502535.0,155516.0,9851809.166666668,346234.6511604042,1.0002111E7,9145828.0,No Label
192.168.22.11-15.235.221.117-16898-443-6,15.235.221.117,443,192.168.22.11,16898,6,20/08/2025 11:26:27 下午,112000092,7,9,3451.0,493.0,493.0,493.0,493.0,0.0,493.0,0.0,54.777777777777764,164.33333333333334,35.21425678828907,0.14285702551030047,7466672.8,1.04530377079921E7,2.1976298E7,40083.0,8.9953024E7,1.4992170666666666E7,1.0414388206155974E7,2.2016381E7,1053185.0,1.12000092E8,1.40000115E7,1.0737352476137986E7,2.2016787E7,42820.0,0,1,0,0,140,180,0.06249994866075646,0.08035707684954402,0.0,493.0,261.00000000000006,253.64640742577058,64336.50000000001,0,0,0,1,1,0,0,0,1.0,277.3125,493.0,54.77777777777778,0,0,0,0,0,0,7,3451,9,493,-1,255,7,0,666270.0,928454.1398978735,2112743.0,40083.0,2.17256506E7,448486.5822957247,2.1976298E7,2.0927616E7,No Label
192.168.22.11-18.141.71.58-38386-443-6,192.168.22.11,38386,18.141.71.58,443,6,20/08/2025 11:26:45 下午,118262192,266,439,78780.0,560230.0,1313.0,0.0,296.16541353383485,549.8069257057238,1460.0,31.0,1276.1503416856478,369.51418209648057,5403.33296037672,5.96133039712303,167986.0681818181,505985.6789467003,1889536.0,0.0,1.18135712E8,445795.1396226413,746678.4746771659,1889536.0,26.0,1.18221601E8,269912.3310502279,676554.8064401173,2031512.0,0.0,0,1,0,0,5380,8780,2.24923955409181,3.71209084303122,0.0,1460.0,906.973087818697,651.4021173005527,424324.71842364303,0,0,0,1,1,0,0,0,1.0,908.2595744680851,296.16541353383457,1276.1503416856492,0,0,0,0,0,0,266,78780,439,560230,-1,769,60,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-40.81.252.176-55627-3544-17,192.168.22.11,55627,40.81.252.176,3544,17,20/08/2025 11:26:48 下午,102353541,4,6,244.0,606.0,61.0,61.0,61.0,0.0,109.0,61.0,101.0,19.595917942265423,8.30454903362845,0.09770057686621705,1.1372615666666668E7,1.3263228696353115E7,2.5913313E7,183009.0,7.6069146E7,2.5356382E7,314094.6131788955,2.5681396E7,2.5054484E7,1.02353541E8,2.04707082E7,1.134792227714015E7,2.6110568E7,183009.0,0,0,0,0,32,48,0.039080230746486824,0.058620346119730236,61.0,109.0,82.81818181818181,25.06718245762049,628.3636363636364,0,0,0,0,0,0,0,0,1.0,91.1,61.0,101.0,0,0,0,0,0,0,4,244,6,606,-1,-1,4,0,191120.75,8171.959062346471,199000.0,183009.0,2.535024625E7,451570.38084693963,2.5913313E7,2.4869265E7,No Label
192.168.22.11-44.229.24.150-28459-443-6,44.229.24.150,443,192.168.22.11,28459,6,20/08/2025 11:27:03 下午,119941148,124,117,53135.0,404.0,912.0,346.0,428.50806451612897,64.36437129467205,404.0,0.0,3.452991452991452,37.34981321249876,446.3772516167679,2.009318770235549,499754.78333333327,1209266.322324506,8909480.0,9.0,1.19072563E8,968069.6178861787,1574972.1730433973,8950844.0,2505.0,1.19941148E8,1033975.413793103,1600892.765890474,8950788.0,40010.0,0,1,0,0,2480,2340,1.0338403631087474,0.9754784071268019,0.0,912.0,222.90495867768587,219.20837217529126,48052.310431741,0,0,0,1,1,0,0,0,0.0,223.8298755186722,428.508064516129,3.452991452991453,0,0,0,0,0,0,124,53135,117,404,-1,254,124,0,7641381.428571427,1.099115792257053E7,2.827272E7,40877.0,6699853.0,1094881.772140414,8909480.0,5407294.0,No Label
192.168.22.11-35.223.238.178-45924-443-6,192.168.22.11,45924,35.223.238.178,443,6,20/08/2025 11:29:06 下午,559362,8,10,1420.0,3588.0,879.0,0.0,177.5,335.6137235402799,1420.0,0.0,358.80000000000007,569.5477348056282,8953.057233061953,32.17951880892874,32903.64705882353,72572.90466226113,204037.0,0.0,379200.0,54171.428571428565,91841.9012159068,206164.0,173.0,558833.0,62092.555555555555,92726.99973188918,204531.0,0.0,0,0,0,0,160,224,14.302008359523885,17.877510449404856,0.0,1420.0,263.578947368421,467.10328572186654,218185.4795321637,0,1,0,0,0,0,0,0,1.0,278.22222222222223,177.5,358.8,0,0,0,0,0,0,8,1420,10,3588,-1,325,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-35.223.238.178-45924-443-6,192.168.22.11,45924,35.223.238.178,443,6,20/08/2025 11:29:07 下午,526,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3802.2813688212927,526.0,0.0,526.0,526.0,0,0,0,0,0,526.0,526.0,0.0,526.0,526.0,0,0,0,0,0,40,0.0,3802.2813688212927,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,325,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-20.189.173.1-44467-443-6,192.168.22.11,44467,20.189.173.1,443,6,20/08/2025 11:27:05 下午,91415093,13,18,2596.0,6942.0,1160.0,0.0,199.69230769230768,369.70830497735744,1460.0,0.0,385.66666666666674,605.3659078218241,104.33725643094844,0.3391124920695536,3047169.766666667,1.1398637458831323E7,4.499958E7,0.0,9.1106995E7,7592249.583333333,1.7499412945308138E7,4.5151843E7,82.0,9.1415093E7,5377358.411764706,1.497097144274373E7,4.515336E7,0.0,0,0,0,0,260,408,0.1422084644162644,0.19690402765328915,0.0,1460.0,298.0624999999999,515.0303428267679,265256.254032258,0,1,0,0,0,0,0,0,1.0,307.6774193548387,199.69230769230768,385.6666666666667,0,0,0,0,0,0,13,2596,18,6942,-1,16384,8,0,652074.5,706840.2019300401,1151886.0,152263.0,4.4979442E7,28479.432719069388,4.499958E7,4.4959304E7,No Label
192.168.22.11-20.205.69.80-44435-443-6,192.168.22.11,44435,20.205.69.80,443,6,20/08/2025 11:27:03 下午,90507303,8,14,1623.0,6653.0,834.0,0.0,202.87499999999994,354.5896773535776,1460.0,0.0,475.2142857142858,655.2969002463902,91.44013494690037,0.24307430749538522,4309871.571428572,1.3528026114580678E7,4.5001749E7,0.0,9.0343611E7,1.2906230142857142E7,2.1952766814885378E7,4.5081697E7,385.0,9.0507303E7,6962100.230769232,1.691857488751316E7,4.5083229E7,0.0,0,0,0,0,160,328,0.08839065727104917,0.15468365022433606,0.0,1460.0,359.8260869565218,563.0866760482644,317066.60474308307,0,1,0,0,0,0,0,0,1.0,376.1818181818182,202.875,475.2142857142857,0,0,0,0,0,0,8,1623,14,6653,-1,16385,5,0,211393.5,183869.68341871913,341409.0,81378.0,4.5001034E7,1011.1626970967629,4.5001749E7,4.5000319E7,No Label
192.168.22.11-75.2.77.152-31317-443-6,75.2.77.152,443,192.168.22.11,31317,6,20/08/2025 11:27:12 下午,119507652,119,71,3400.0,2888.0,127.0,0.0,28.57142857142859,37.49995964485319,131.0,0.0,40.67605633802817,35.77859481704801,52.615877684551954,1.5898563549721487,632315.6190476189,1160405.3449882641,3045817.0,0.0,1.19487626E8,1012607.0000000003,1336254.021045886,3045817.0,0.0,1.19485288E8,1706932.6857142858,1374007.2538912008,3092788.0,75.0,0,1,0,0,2380,1420,0.9957521381141352,0.5941042168580134,0.0,131.0,33.08900523560211,37.13853771679867,1379.2709837420775,0,0,0,1,1,0,0,0,0.0,33.26315789473684,28.571428571428573,40.67605633802817,0,0,0,0,0,0,119,3400,71,2888,-1,252,63,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-35.223.238.178-46061-443-6,192.168.22.11,46061,35.223.238.178,443,6,20/08/2025 11:29:17 下午,636706,7,11,1040.0,3573.0,517.0,0.0,148.57142857142856,245.74774135473226,1420.0,0.0,324.8181818181818,551.2345813139481,7245.102135051343,28.27050475415655,37453.29411764706,83326.87627557863,269541.0,0.0,366952.0,61158.666666666664,91986.38791400967,185097.0,362.0,636706.0,63670.60000000001,102822.86437169508,269541.0,0.0,0,0,0,0,140,244,10.994085182171991,17.276419571984558,0.0,1420.0,242.78947368421052,446.9681294812078,199780.50877192977,0,1,0,0,0,0,0,0,1.0,256.27777777777777,148.57142857142858,324.8181818181818,0,0,0,0,0,0,7,1040,11,3573,-1,331,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-35.223.238.178-46061-443-6,192.168.22.11,46061,35.223.238.178,443,6,20/08/2025 11:29:18 下午,120,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16666.666666666668,120.0,0.0,120.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8333.333333333334,8333.333333333334,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-34.149.100.209-44014-443-6,192.168.22.11,44014,34.149.100.209,443,6,20/08/2025 11:26:28 下午,117143458,13,14,1132.0,839.0,517.0,0.0,87.07692307692307,150.67429638044965,328.0,0.0,59.92857142857143,90.42333283439137,16.825523453473604,0.23048662265032335,4505517.615384615,1.5881918043951362E7,5.8905738E7,0.0,1.17119278E8,9759939.833333332,2.275220497336575E7,5.8937052E7,25.0,1.17102948E8,9007919.076923078,2.1963986458216324E7,5.8931231E7,0.0,0,0,0,0,260,304,0.11097504053534087,0.11951158211498247,0.0,517.0,70.39285714285714,120.00504288345685,14401.210317460318,0,1,0,0,0,0,0,0,1.0,73.0,87.07692307692308,59.92857142857143,0,0,0,0,0,0,13,1132,14,839,-1,1051,8,0,89226.5,29675.15028605584,110210.0,68243.0,5.84519305E7,641780.7212066284,5.8905738E7,5.7998123E7,No Label
192.168.22.11-34.149.100.209-44014-443-6,192.168.22.11,44014,34.149.100.209,443,6,20/08/2025 11:29:18 下午,467,2,1,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,46.0,46.0,0.0,164882.22698072804,6423.982869379015,233.5,282.13560569343247,433.0,34.0,34.0,34.0,0.0,34.0,34.0,0,0,0,0,0,0,1,0,0,40,20,4282.655246252676,2141.327623126338,0.0,46.0,30.75,21.68524844220144,470.25,0,0,0,1,1,0,0,0,0.0,41.0,15.5,46.0,0,0,0,0,0,0,2,31,1,46,-1,252,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-34.149.100.209-44014-443-6,34.149.100.209,443,192.168.22.11,44014,6,20/08/2025 11:29:18 下午,128,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.0,128.0,0.0,128.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7812.5,7812.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-3.169.55.91-46055-443-6,192.168.22.11,46055,3.169.55.91,443,6,20/08/2025 11:29:17 下午,5124331,5,7,88.0,1492.0,64.0,0.0,17.6,27.94279871451677,1313.0,0.0,213.14285714285714,489.5577693427095,308.33293165488334,2.3417691011763293,465848.2727272727,1509205.8770014176,5016091.0,0.0,5100984.0,1275246.0,2494024.5874226396,5016091.0,35.0,68342.0,11390.333333333332,11678.06207667465,23255.0,0.0,0,0,0,0,100,164,0.9757371254901372,1.366031975686192,0.0,1313.0,121.53846153846153,361.5535035059623,130720.93589743588,0,1,0,0,0,0,0,0,1.0,131.66666666666666,17.6,213.14285714285714,0,0,0,0,0,0,5,88,7,1492,-1,140,2,0,108205.0,0.0,108205.0,108205.0,5016091.0,0.0,5016091.0,5016091.0,No Label
192.168.22.11-3.169.55.3-28458-443-6,3.169.55.3,443,192.168.22.11,28458,6,20/08/2025 11:27:22 下午,110571123,18,18,2803.0,344.0,350.0,0.0,155.72222222222226,112.84857399894237,288.0,0.0,19.11111111111111,67.70949094033047,28.461318964807838,0.32558229511696285,3159174.9428571425,4074742.5364517416,9960762.0,242.0,1.00529411E8,5913494.764705882,3770831.276353391,1.0001643E7,14677.0,1.10571123E8,6504183.705882353,3563208.687970082,1.0001326E7,40730.0,0,1,0,0,360,360,0.16279114755848142,0.16279114755848142,0.0,350.0,92.83783783783784,118.03236691534929,13931.63963963964,0,0,0,1,1,0,0,0,1.0,95.41666666666667,155.72222222222223,19.11111111111111,0,0,0,0,0,0,18,2803,18,344,-1,255,16,0,1252448.0909090908,2005919.54325015,6369664.0,39911.0,8795815.818181818,1430987.8069341346,9960762.0,6496932.0,No Label
192.168.22.11-204.80.128.1-44611-443-6,192.168.22.11,44611,204.80.128.1,443,6,20/08/2025 11:27:17 下午,119730131,69,84,3969.0,10063.0,135.0,0.0,57.52173913043479,56.526570716176884,1460.0,0.0,119.79761904761902,272.2857189889824,117.19689841481924,1.277873821085187,787698.2302631584,1728097.7930928036,5900605.0,0.0,1.19630101E8,1759266.1911764713,2269030.184898624,5946297.0,3356.0,1.19730131E8,1442531.6987951808,2166351.0595319527,5985564.0,0.0,0,0,0,0,1380,1704,0.5762960369599863,0.7015777841252007,0.0,1460.0,91.11688311688317,206.52955439181184,42654.45683728037,0,1,0,0,0,0,0,0,1.0,91.7124183006536,57.52173913043478,119.79761904761905,0,0,0,0,0,0,69,3969,84,10063,-1,42,45,0,2975114.8571428577,5685555.040507082,1.5160109E7,96294.0,5881270.571428572,24335.79158946166,5900605.0,5835093.0,No Label
192.168.22.11-98.86.55.48-45685-443-6,192.168.22.11,45685,98.86.55.48,443,6,20/08/2025 11:28:46 下午,39145540,10,12,2179.0,5272.0,936.0,0.0,217.9,346.45777360147207,1460.0,0.0,439.33333333333337,633.3162836620539,190.34096860076525,0.5620052756967971,1864073.3333333333,8377801.985283373,3.8425943E7,0.0,3.8905442E7,4322826.888888889,1.2789077688003449E7,3.8425943E7,82.0,719440.0,65403.63636363635,110619.15872331765,239984.0,0.0,0,0,0,0,200,264,0.2554569434985442,0.306548332198253,0.0,1460.0,323.95652173913044,516.520304824934,266793.2252964427,0,1,0,0,0,0,0,0,1.0,338.6818181818182,217.9,439.3333333333333,0,0,0,0,0,0,10,2179,12,5272,-1,122,5,0,719515.0,0.0,719515.0,719515.0,3.8425943E7,0.0,3.8425943E7,3.8425943E7,No Label
192.168.22.11-35.186.224.45-17056-443-6,192.168.22.11,17056,35.186.224.45,443,6,20/08/2025 11:27:29 下午,119963792,7,5,172.0,160.0,43.0,0.0,24.571428571428573,22.984466804468497,40.0,0.0,32.0,17.88854381999832,2.767501714183893,0.10003018244038168,1.0905799272727273E7,1.5086654217660123E7,2.993887E7,22222.0,8.9999601E7,1.49999335E7,1.6358814451119602E7,2.9937163E7,62258.0,1.19963792E8,2.9990948E7,18830.828252274434,3.0004115E7,2.996357E7,0,0,0,0,140,100,0.05835093975688931,0.041679242683492365,0.0,43.0,25.538461538461533,21.05000152262617,443.10256410256414,0,0,0,0,1,0,0,0,0.0,27.666666666666668,24.571428571428573,32.0,0,0,0,0,0,0,7,172,5,160,-1,1049,4,0,66447.66666666667,4085.3379705152097,70420.0,62258.0,2.9934782E7,3887.0273989260704,2.993887E7,2.9930542E7,No Label
192.168.22.11-104.18.28.234-0-0-0,192.168.22.11,0,104.18.28.234,0,0,20/08/2025 11:23:16 下午,4660773,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6436700521565843,2330386.5,3263227.7916045794,4637837.0,22936.0,4637837.0,4637837.0,0.0,4637837.0,4637837.0,0,0,0,0,0,0,0,0,0,0,0,0.42911336810438955,0.21455668405219477,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
140.82.113.26-192.168.22.11-443-41955-6,192.168.22.11,41955,140.82.113.26,443,6,20/08/2025 11:27:37 下午,119764390,2,4,58.0,50.0,29.0,29.0,29.0,0.0,25.0,0.0,12.5,14.433756729740644,0.9017705513299904,0.05009836396277725,2.3952878E7,3.2694013274935618E7,5.9768839E7,224.0,5.999525E7,5.999525E7,0.0,5.999525E7,5.999525E7,1.19764166E8,3.9921388666666664E7,3.437400294793538E7,5.9768839E7,229709.0,0,0,0,0,40,80,0.016699454654259083,0.03339890930851817,0.0,29.0,15.42857142857143,14.524199838627288,210.95238095238093,0,0,0,0,1,0,0,0,2.0,18.0,29.0,12.5,0,0,0,0,0,0,2,58,4,50,-1,76,2,0,229709.0,0.0,229709.0,229709.0,5.97672285E7,2277.5909422018694,5.9768839E7,5.9765618E7,No Label
192.168.22.11-75.2.77.152-44871-443-6,192.168.22.11,44871,75.2.77.152,443,6,20/08/2025 11:27:39 下午,119252094,18,22,2027.0,9859.0,1356.0,0.0,112.61111111111114,320.0810814353302,1460.0,0.0,448.1363636363636,618.4579360107837,99.6712057735439,0.33542387943309404,3057746.0,1.302413875011555E7,5.834517E7,0.0,1.19219832E8,7012931.294117646,1.9323652327997573E7,5.834517E7,43.0,1.19212286E8,5676775.523809524,1.7526745562712174E7,5.8395394E7,0.0,0,0,0,0,396,464,0.15094074574489233,0.18448313368820174,0.0,1460.0,289.9024390243902,523.7994752230117,274365.89024390245,0,1,0,0,0,0,0,0,1.0,297.15,112.61111111111111,448.1363636363636,0,0,0,0,0,0,18,2027,22,9859,-1,410,7,0,1244255.5,1390424.368933636,2227434.0,261077.0,5.83372945E7,11137.63891046931,5.834517E7,5.8329419E7,No Label
192.168.22.11-3.212.131.103-45717-443-6,192.168.22.11,45717,3.212.131.103,443,6,20/08/2025 11:28:49 下午,52470125,9,10,909.0,5134.0,517.0,0.0,101.0,184.5833145221962,1460.0,0.0,513.4,673.3285808413139,115.17029928935752,0.3621108202048308,2915006.9444444445,1.2172167597626965E7,5.168663E7,0.0,5.2206717E7,6525839.624999999,1.8248043486040056E7,5.168663E7,80.0,783368.0,87040.88888888888,127236.18123930437,263324.0,0.0,0,0,0,0,180,224,0.17152617799176198,0.19058464221306887,0.0,1460.0,302.15000000000003,525.8888490726414,276559.08157894737,0,1,0,0,0,0,0,0,1.0,318.05263157894734,101.0,513.4,0,0,0,0,0,0,9,909,10,5134,-1,214,4,0,783415.0,0.0,783415.0,783415.0,5.168663E7,0.0,5.168663E7,5.168663E7,No Label
192.168.22.11-45.121.184.100-17064-443-6,192.168.22.11,17064,45.121.184.100,443,6,20/08/2025 11:27:26 下午,108227892,5,7,216.0,148.0,54.0,0.0,43.2,24.14953415699773,94.0,0.0,21.142857142857142,37.90966706715923,3.3632734896102385,0.11087714800912873,9838899.272727272,1.2630254987856325E7,2.6987777E7,40412.0,8.1141283E7,2.028532075E7,9917966.363105807,2.7052936E7,6029842.0,1.08227892E8,1.8037982E7,1.2019747181651618E7,2.7062911E7,52352.0,0,1,0,0,100,140,0.04619881167047031,0.06467833633865844,0.0,94.0,32.153846153846146,32.77663332784031,1074.3076923076922,0,0,0,1,1,0,0,0,1.0,34.833333333333336,43.2,21.142857142857142,0,0,0,0,0,0,5,216,7,148,-1,15739,4,0,59435.6,19386.24691114812,91430.0,40412.0,2.15768468E7,9113915.495926227,2.6987777E7,5937951.0,No Label
192.168.22.11-13.107.246.74-45349-443-6,192.168.22.11,45349,13.107.246.74,443,6,20/08/2025 11:28:18 下午,90082627,34,56,1109.0,65720.0,639.0,0.0,32.61764705882352,118.19783485323607,1460.0,0.0,1173.5714285714284,556.6092756272444,741.8633561829852,0.9990827643159207,1012164.3483146067,6702398.085917395,4.5002528E7,0.0,9.0059338E7,2729070.8484848486,1.0897851287597856E7,4.5002528E7,24.0,9.0082412E7,1637862.0363636364,8496895.205550162,4.5023261E7,0.0,0,0,0,0,680,1156,0.37743126651934783,0.6216514977965729,0.0,1460.0,734.3846153846151,711.6951246336808,506509.9504273506,0,1,0,0,0,0,0,0,1.0,742.5444444444445,32.61764705882353,1173.5714285714287,0,0,0,0,0,0,34,1109,56,65720,-1,83,6,0,72761.0,73725.7814336342,124893.0,20629.0,4.4968445E7,48200.6408463622,4.5002528E7,4.4934362E7,No Label
192.168.22.11-13.107.246.74-45349-443-6,13.107.246.74,443,192.168.22.11,45349,6,20/08/2025 11:29:48 下午,1600,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,15000.0,1875.0,800.0,1094.6012972767755,1574.0,26.0,0,0,0,0,0,26.0,26.0,0.0,26.0,26.0,0,1,0,0,20,40,625.0,1250.0,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
148.113.190.78-192.168.22.11-17301-16836-6,192.168.22.11,16836,148.113.190.78,17301,6,20/08/2025 11:27:15 下午,81971354,3,3,36.0,108.0,36.0,0.0,12.0,20.784609690826528,36.0,36.0,36.0,0.0,1.756711253055549,0.07319630221064788,1.63942708E7,3.637944173699871E7,8.1471621E7,40275.0,8.1720147E7,4.08600735E7,5.743340126345916E7,8.1471621E7,248526.0,8.1931079E7,4.09655395E7,5.7637528849052094E7,8.1721427E7,209652.0,0,1,0,0,60,60,0.03659815110532394,0.03659815110532394,0.0,36.0,25.714285714285715,17.5662013130736,308.5714285714286,0,0,0,1,1,0,0,0,1.0,30.0,12.0,36.0,0,0,0,0,0,0,3,36,3,108,-1,1025,1,0,251207.0,0.0,251207.0,251207.0,8.1471621E7,0.0,8.1471621E7,8.1471621E7,No Label
192.168.22.11-13.107.246.74-45372-443-6,192.168.22.11,45372,13.107.246.74,443,6,20/08/2025 11:28:20 下午,90094746,9,12,1541.0,868.0,910.0,0.0,171.22222222222223,309.5637162918879,378.0,0.0,72.33333333333334,126.28347141061317,26.73851813733955,0.23308795387469097,4504737.300000001,1.38351765371773E7,4.4999758E7,0.0,9.0076798E7,1.125959975E7,2.0812047747431114E7,4.5012487E7,219.0,9.0094535E7,8190412.272727273,1.818556232739852E7,4.5026133E7,0.0,0,0,0,0,180,276,0.09989483737486757,0.1331931164998234,0.0,910.0,109.5,218.75334011055423,47853.02380952382,0,1,0,0,0,0,0,0,1.0,114.71428571428571,171.22222222222223,72.33333333333333,0,0,0,0,0,0,9,1541,12,868,-1,83,6,0,87975.5,87116.26254896384,149576.0,26375.0,4.4959292E7,57227.566014989665,4.4999758E7,4.4918826E7,No Label
192.168.22.11-13.107.246.74-45372-443-6,13.107.246.74,443,192.168.22.11,45372,6,20/08/2025 11:29:50 下午,119,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,201680.67226890754,25210.084033613442,59.5,48.79036790187178,94.0,25.0,0,0,0,0,0,25.0,25.0,0.0,25.0,25.0,0,1,0,0,20,40,8403.361344537814,16806.72268907563,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
