Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.22.11-52.72.219.211-15349-443-6,192.168.22.11,15349,52.72.219.211,443,6,19/08/2025 11:19:37 下午,65760798,8,13,2342.0,5296.0,935.0,0.0,292.75,403.9564156122362,1460.0,0.0,407.3846153846154,617.1991221722989,116.14822557354005,0.31933919050069925,3288039.9,1.4525426706489207E7,6.4998542E7,0.0,507632.0,72518.85714285714,119676.85871744876,250071.0,90.0,6.5760798E7,5480066.5,1.8743801616683207E7,6.4998557E7,0.0,0,0,0,0,160,284,0.12165302495264733,0.1976861655480519,0.0,1460.0,347.18181818181824,530.2666567612255,281182.7272727273,0,1,0,0,0,0,0,0,1.0,363.7142857142857,292.75,407.38461538461536,0,0,0,0,0,0,8,2342,13,5296,-1,186,4,0,760778.0,0.0,760778.0,760778.0,6.4998542E7,0.0,6.4998542E7,6.4998542E7,No Label
192.168.22.11-35.186.241.51-15280-443-6,192.168.22.11,15280,35.186.241.51,443,6,19/08/2025 11:19:50 下午,53234098,4,2,63.0,78.0,39.0,0.0,15.75,19.189841062395487,39.0,39.0,39.0,0.0,2.648678296380639,0.11270971473960167,1.06468196E7,2.377512529869309E7,5.3177046E7,33.0,5.3177421E7,1.7725807E7,3.0701673570022386E7,5.3177046E7,33.0,15256.0,15256.0,0.0,15256.0,15256.0,0,1,0,0,80,40,0.07513980982640112,0.03756990491320056,0.0,39.0,25.714285714285715,18.400310556385417,338.5714285714286,0,0,0,1,1,0,0,0,0.0,30.0,15.75,39.0,0,0,0,0,0,0,4,63,2,78,-1,947,2,0,56677.0,0.0,56677.0,56677.0,5.3177046E7,0.0,5.3177046E7,5.3177046E7,No Label
192.168.22.11-35.186.241.51-15280-443-6,35.186.241.51,443,192.168.22.11,15280,6,19/08/2025 11:20:44 下午,16857,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.9676098949991,8428.5,9675.34208697553,15270.0,1587.0,1587.0,1587.0,0.0,1587.0,1587.0,0,0,0,0,0,0,0,0,0,40,20,118.64507326333273,59.32253663166637,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,947,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-3.169.55.56-15348-443-6,192.168.22.11,15348,3.169.55.56,443,6,19/08/2025 11:20:44 下午,23540,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,84.96176720475786,23540.0,0.0,23540.0,23540.0,0,0,0,0,0,23540.0,23540.0,0.0,23540.0,23540.0,0,0,0,0,0,40,0.0,84.96176720475786,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,133,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-194.124.204.71-15374-443-6,192.168.22.11,15374,194.124.204.71,443,6,19/08/2025 11:20:45 下午,828509,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.827949967954482,276169.6666666667,258037.26871584528,511231.0,74.0,317204.0,317204.0,0.0,317204.0,317204.0,511231.0,511231.0,0.0,511231.0,511231.0,0,0,0,0,40,64,2.413974983977241,2.413974983977241,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,64860,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-194.124.204.71-15374-443-6,194.124.204.71,443,192.168.22.11,15374,6,19/08/2025 11:20:46 下午,320725,4,2,3449.0,0.0,1410.0,0.0,862.25,682.6274606254864,0.0,0.0,0.0,0.0,10753.761010211241,18.707615558500272,64145.0,142326.3809734513,318744.0,30.0,319227.0,106409.0,183887.53212493772,318744.0,140.0,1528.0,1528.0,0.0,1528.0,1528.0,0,0,0,0,80,40,12.47174370566685,6.235871852833425,0.0,1410.0,492.7142857142858,667.3916177392188,445411.5714285714,0,0,0,0,1,0,0,0,0.0,574.8333333333334,862.25,0.0,0,0,0,0,0,0,4,3449,2,0,-1,0,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-104.18.29.234-15278-443-6,192.168.22.11,15278,104.18.29.234,443,6,19/08/2025 11:19:54 下午,52283320,4,2,63.0,78.0,39.0,0.0,15.75,19.189841062395487,39.0,39.0,39.0,0.0,2.6968448063359403,0.11475935346110384,1.0456664E7,2.3352896718341377E7,5.2231585E7,25.0,5.2232E7,1.7410666666666664E7,3.01557998603222E7,5.2231585E7,25.0,10462.0,10462.0,0.0,10462.0,10462.0,0,1,0,0,80,40,0.07650623564073589,0.03825311782036794,0.0,39.0,25.714285714285715,18.400310556385417,338.5714285714286,0,0,0,1,1,0,0,0,0.0,30.0,15.75,39.0,0,0,0,0,0,0,4,63,2,78,-1,86,2,0,51320.0,0.0,51320.0,51320.0,5.2231585E7,0.0,5.2231585E7,5.2231585E7,No Label
192.168.22.11-104.18.29.234-15278-443-6,104.18.29.234,443,192.168.22.11,15278,6,19/08/2025 11:20:47 下午,6776,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.159386068477,6776.0,0.0,6776.0,6776.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,147.5796930342385,147.5796930342385,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,86,0,0,0,0,0,0,0,0,0,0,No Label
140.82.113.21-192.168.22.11-443-15339-6,192.168.22.11,15339,140.82.113.21,443,6,19/08/2025 11:19:47 下午,61526301,6,5,102.0,156.0,39.0,0.0,17.0,19.411336893681487,39.0,0.0,31.2,17.44133022449836,4.19332863843058,0.17878532954548984,6152630.100000001,1.8795920259336837E7,5.9637328E7,10.0,6.1146506E7,1.2229301200000001E7,2.6505944892588884E7,5.9637328E7,10.0,6.1525992E7,1.5381498E7,2.9756811737190563E7,6.0010572E7,1595.0,0,1,0,0,120,100,0.09751927066117627,0.08126605888431356,0.0,39.0,24.75,18.762268713370652,352.02272727272725,0,0,0,1,1,0,0,0,0.0,27.0,17.0,31.2,0,0,0,0,0,0,6,102,5,156,-1,324,3,0,379795.0,0.0,379795.0,379795.0,5.9637328E7,0.0,5.9637328E7,5.9637328E7,No Label
140.82.113.21-192.168.22.11-443-15339-6,140.82.113.21,443,192.168.22.11,15339,6,19/08/2025 11:20:49 下午,791,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,30341.34007585335,3792.6675094816687,395.5,498.510280736516,748.0,43.0,0,0,0,0,0,43.0,43.0,0.0,43.0,43.0,0,1,0,0,20,40,1264.2225031605562,2528.4450063211125,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
142.250.204.46-192.168.22.11-443-15316-6,192.168.22.11,15316,142.250.204.46,443,6,19/08/2025 11:19:56 下午,53289348,4,2,63.0,78.0,39.0,0.0,15.75,19.189841062395487,39.0,39.0,39.0,0.0,2.6459321664059394,0.11259285814493358,1.06578696E7,2.3797810633908622E7,5.3228677E7,12.0,5.3228839E7,1.7742946333333336E7,3.07315442292633E7,5.3228677E7,12.0,20253.0,20253.0,0.0,20253.0,20253.0,0,1,0,0,80,40,0.07506190542995572,0.03753095271497786,0.0,39.0,25.714285714285715,18.400310556385417,338.5714285714286,0,0,0,1,1,0,0,0,0.0,30.0,15.75,39.0,0,0,0,0,0,0,4,63,2,78,-1,1126,2,0,60509.0,0.0,60509.0,60509.0,5.3228677E7,0.0,5.3228677E7,5.3228677E7,No Label
142.250.204.46-192.168.22.11-443-15316-6,142.250.204.46,443,192.168.22.11,15316,6,19/08/2025 11:20:50 下午,1571,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.0744748567793,1571.0,0.0,1571.0,1571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,636.5372374283896,636.5372374283896,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1126,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-194.124.205.65-15370-443-6,192.168.22.11,15370,194.124.205.65,443,6,19/08/2025 11:20:40 下午,11059045,4,10,64.0,3631.0,64.0,0.0,16.0,32.0,1410.0,0.0,363.1,583.7125338916599,334.1156492264929,1.265932094498214,850695.7692307692,2753638.903462809,1.0001355E7,11.0,687194.0,229064.66666666666,198086.14715404337,347727.0,389.0,1.1059045E7,1228782.7777777778,3294114.3140464476,1.0001366E7,64.0,0,0,0,0,80,224,0.36169488414234685,0.9042372103558671,0.0,1410.0,246.33333333333334,498.48293661392074,248485.23809523814,0,1,0,0,0,0,0,0,2.0,263.92857142857144,16.0,363.1,0,0,0,0,0,0,4,64,10,3631,-1,492,1,0,1056156.0,0.0,1056156.0,1056156.0,1.0001355E7,0.0,1.0001355E7,1.0001355E7,No Label
192.168.22.11-194.124.205.65-15372-443-6,192.168.22.11,15372,194.124.205.65,443,6,19/08/2025 11:20:41 下午,11042846,4,10,64.0,3629.0,64.0,0.0,16.0,32.0,1410.0,0.0,362.9,583.6116383730232,334.42465828102644,1.267789118855773,849449.6923076923,2753730.215812223,1.0000788E7,0.0,701861.0,233953.66666666666,202219.079815267,356625.0,553.0,1.1042846E7,1226982.888888889,3294467.1613754723,1.0000813E7,0.0,0,0,0,0,80,224,0.3622254625302209,0.9055636563255522,0.0,1410.0,246.2,498.3735260109343,248376.1714285714,0,1,0,0,0,0,0,0,2.0,263.7857142857143,16.0,362.9,0,0,0,0,0,0,4,64,10,3629,-1,493,1,0,1041971.0,0.0,1041971.0,1041971.0,1.0000788E7,0.0,1.0000788E7,1.0000788E7,No Label
192.168.22.11-35.244.233.98-15376-443-6,192.168.22.11,15376,35.244.233.98,443,6,19/08/2025 11:20:56 下午,554410,13,21,289.0,12037.0,92.0,0.0,22.230769230769234,29.88074588023154,1412.0,0.0,573.1904761904761,641.6748100905644,22232.64371133277,61.326455150520374,16800.303030303032,72888.58489009306,420836.0,0.0,532113.0,44342.75,126827.51552771118,444878.0,11.0,535487.0,26774.35,93112.25749897414,420836.0,0.0,0,0,0,0,260,444,23.44835049872838,37.878104651792,0.0,1412.0,352.1714285714286,563.8809576974395,317961.73445378157,0,1,0,0,0,0,0,0,1.0,362.52941176470586,22.23076923076923,573.1904761904761,0,0,0,0,0,0,13,289,21,12037,-1,1037,6,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-35.244.233.98-15376-443-6,35.244.233.98,443,192.168.22.11,15376,6,19/08/2025 11:20:56 下午,4794,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.7822277847309,2397.0,62.22539674441618,2441.0,2353.0,2441.0,2441.0,0.0,2441.0,2441.0,0,0,0,0,0,0,0,0,0,40,20,417.1881518564873,208.59407592824365,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,1037,0,0,0,0,0,0,0,0,0,0,No Label
142.250.198.78-192.168.22.11-443-15383-6,192.168.22.11,15383,142.250.198.78,443,6,19/08/2025 11:20:56 下午,84730,8,11,197.0,5858.0,109.0,0.0,24.625000000000004,40.88638439103449,1412.0,0.0,532.5454545454546,647.5046507379485,71462.29198630946,224.24170895786617,4707.222222222223,12174.801771815692,50426.0,0.0,34114.0,4873.428571428572,8530.447640797107,22993.0,20.0,84172.0,8417.2,15805.280276610794,50426.0,0.0,0,0,0,0,160,244,94.41756166646996,129.8241472913962,0.0,1412.0,302.75,537.8160392785467,289246.0921052632,0,1,0,0,0,0,0,0,1.0,318.6842105263158,24.625,532.5454545454545,0,0,0,0,0,0,8,197,11,5858,-1,1047,3,0,0,0,0,0,0,0,0,0,No Label
142.250.198.74-192.168.22.11-443-15386-6,192.168.22.11,15386,142.250.198.74,443,6,19/08/2025 11:20:56 下午,89129,8,11,197.0,6229.0,109.0,0.0,24.625000000000004,40.88638439103449,1412.0,0.0,566.2727272727273,681.6195553105986,72097.74596371551,213.1741632914091,4951.61111111111,12118.581683362943,50570.0,0.0,38497.0,5499.571428571428,9480.762730518096,24960.0,15.0,88294.0,8829.400000000001,15536.158492726287,50570.0,0.0,0,0,0,0,160,244,89.75754243848803,123.41662085292104,0.0,1412.0,321.2999999999999,567.7862922651537,322381.27368421055,0,1,0,0,0,0,0,0,1.0,338.2105263157895,24.625,566.2727272727273,0,0,0,0,0,0,8,197,11,6229,-1,1047,3,0,0,0,0,0,0,0,0,0,No Label
142.250.198.74-192.168.22.11-443-15387-6,192.168.22.11,15387,142.250.198.74,443,6,19/08/2025 11:20:56 下午,97575,6,9,197.0,6196.0,109.0,0.0,32.83333333333333,44.91065204009698,1412.0,0.0,688.4444444444445,698.3392998949563,65518.831667947736,153.72790161414298,6969.642857142857,14046.302352780047,39722.0,0.0,57783.0,11556.6,19306.95147608757,45247.0,25.0,95919.0,11989.874999999998,17473.383419504076,39722.0,0.0,0,0,0,0,120,204,61.49116064565719,92.23674096848579,0.0,1412.0,399.5625,612.5995939437113,375278.26249999995,0,1,0,0,0,0,0,0,1.0,426.2,32.833333333333336,688.4444444444445,0,0,0,0,0,0,6,197,9,6196,-1,1047,3,0,0,0,0,0,0,0,0,0,No Label
142.250.198.78-192.168.22.11-443-15382-6,192.168.22.11,15382,142.250.198.78,443,6,19/08/2025 11:20:56 下午,109555,8,10,197.0,5859.0,109.0,0.0,24.625000000000004,40.88638439103449,1412.0,0.0,585.9,656.7120881076171,55278.1707817991,164.3010360093104,6444.411764705881,15170.555943417266,55162.0,0.0,54309.0,7758.4285714285725,14364.925140275333,38557.0,10.0,108302.0,12033.555555555555,19735.44120428469,55162.0,0.0,0,0,0,0,160,224,73.02268267080461,91.27835333850577,0.0,1412.0,318.7368421052632,547.7483041309781,300028.2046783625,0,1,0,0,0,0,0,0,1.0,336.44444444444446,24.625,585.9,0,0,0,0,0,0,8,197,10,5859,-1,1047,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-64.233.189.84-15377-443-6,192.168.22.11,15377,64.233.189.84,443,6,19/08/2025 11:20:56 下午,143272,35,79,529.0,98163.0,279.0,0.0,15.11428571428571,50.136150764148,1412.0,0.0,1242.5696202531644,428.80946350134985,688843.5981908537,795.6893182198894,1267.8938053097347,4925.6241307988275,41885.0,0.0,101252.0,2978.000000000001,5603.820206706395,27657.0,5.0,138060.0,1769.9999999999998,5948.35143810189,41885.0,0.0,0,0,0,0,700,1616,244.2905801552292,551.3987380646602,0.0,1412.0,858.1913043478262,673.5195186696413,453628.54202898534,0,1,0,0,0,0,0,0,2.0,865.719298245614,15.114285714285714,1242.5696202531647,0,0,0,0,0,0,35,529,79,98163,-1,1046,6,0,0,0,0,0,0,0,0,0,No Label
142.250.198.74-192.168.22.11-443-15387-6,142.250.198.74,443,192.168.22.11,15387,6,19/08/2025 11:20:56 下午,11645,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,2662.08673250322,257.62129669386,5822.5,8174.861497297676,11603.0,42.0,0,0,0,0,0,42.0,42.0,0.0,42.0,42.0,0,1,0,0,20,40,85.87376556462,171.74753112924,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,1,0,2,31,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
142.250.198.74-192.168.22.11-443-15392-6,192.168.22.11,15392,142.250.198.74,443,6,19/08/2025 11:20:56 下午,96977,8,11,197.0,6228.0,109.0,0.0,24.625000000000004,40.88638439103449,1412.0,0.0,566.1818181818181,681.5052190822632,66252.82283428029,195.92274456829972,5387.611111111111,10928.279936443842,42256.0,0.0,54677.0,7811.0,12318.987241923203,34077.0,27.0,96127.0,9612.699999999999,14160.64317473688,42256.0,0.0,0,0,0,0,160,244,82.49378718665251,113.42895738164721,0.0,1412.0,321.25,567.6913426557744,322273.46052631584,0,1,0,0,0,0,0,0,1.0,338.1578947368421,24.625,566.1818181818181,0,0,0,0,0,0,8,197,11,6228,-1,1047,3,0,0,0,0,0,0,0,0,0,No Label
142.250.198.74-192.168.22.11-443-15388-6,192.168.22.11,15388,142.250.198.74,443,6,19/08/2025 11:20:56 下午,119552,7,10,197.0,6228.0,109.0,0.0,28.142857142857146,42.834676651161075,1412.0,0.0,622.8,690.5614141165626,53742.30460385439,142.1975374732334,7472.000000000002,14514.577844360476,48219.0,0.0,81671.0,13611.833333333332,23151.730046946097,60104.0,17.0,118202.0,13133.555555555555,18471.8777612829,48316.0,0.0,0,0,0,0,140,224,58.55192719486081,83.64561027837259,0.0,1412.0,356.94444444444446,588.810313231112,346697.5849673202,0,1,0,0,0,0,0,0,1.0,377.94117647058823,28.142857142857142,622.8,0,0,0,0,0,0,7,197,10,6228,-1,1047,3,0,0,0,0,0,0,0,0,0,No Label
142.250.198.74-192.168.22.11-443-15391-6,192.168.22.11,15391,142.250.198.74,443,6,19/08/2025 11:20:56 下午,98872,7,10,197.0,6227.0,109.0,0.0,28.142857142857146,42.834676651161075,1412.0,0.0,622.7,690.4452750057586,64972.89424710737,171.93947730398898,6179.500000000002,13215.369743850028,44361.0,0.0,65519.0,10919.833333333332,17006.231509851517,44760.0,5.0,96659.0,10739.88888888889,17282.458790956545,44437.0,0.0,0,0,0,0,140,224,70.79860830164253,101.14086900234646,0.0,1412.0,356.88888888888886,588.7116430756321,346581.39869281044,0,1,0,0,0,0,0,0,1.0,377.88235294117646,28.142857142857142,622.7,0,0,0,0,0,0,7,197,10,6227,-1,1076,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-64.233.189.84-15377-443-6,64.233.189.84,443,192.168.22.11,15377,6,19/08/2025 11:20:56 下午,7688,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.2185223725286,3844.0,2462.1458120915586,5585.0,2103.0,2103.0,2103.0,0.0,2103.0,2103.0,0,0,0,0,0,0,0,0,0,40,20,260.1456815816857,130.07284079084286,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,1046,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-203.133.18.17-15393-443-6,192.168.22.11,15393,203.133.18.17,443,6,19/08/2025 11:20:56 下午,79159,9,14,213.0,5770.0,109.0,0.0,23.666666666666664,41.557189510360296,1460.0,0.0,412.1428571428571,582.3683551661277,75582.05636756403,290.55445369446306,3598.136363636362,9901.186784543772,40734.0,0.0,38409.0,4801.125,8895.038158394022,25797.0,15.0,77875.0,5990.384615384615,12622.712641230368,40734.0,0.0,0,0,0,0,180,304,113.69522101087685,176.8592326835862,0.0,1460.0,249.29166666666666,480.68777529581575,231060.73731884063,0,1,0,0,0,0,0,0,1.0,260.1304347826087,23.666666666666668,412.14285714285717,0,0,0,0,0,0,9,213,14,5770,-1,501,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-203.133.18.17-15393-443-6,203.133.18.17,443,192.168.22.11,15393,6,19/08/2025 11:20:56 下午,1464,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,16393.44262295082,2049.1803278688526,732.0,944.6946596652275,1400.0,64.0,0,0,0,0,0,64.0,64.0,0.0,64.0,64.0,0,1,0,0,20,40,683.0601092896175,1366.120218579235,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
142.250.198.74-192.168.22.11-443-15385-6,192.168.22.11,15385,142.250.198.74,443,6,19/08/2025 11:20:56 下午,187380,21,33,1009.0,10870.0,344.0,0.0,48.04761904761905,77.3559798531931,1412.0,0.0,329.39393939393943,484.7369737415553,63395.23962002349,288.1844380403458,3535.471698113208,8716.807162037321,42966.0,0.0,154811.0,7740.549999999999,14151.329015046795,55401.0,17.0,142728.0,4460.25,8448.773329554626,32514.0,0.0,0,0,0,0,420,684,112.07172590457894,176.1127121357669,0.0,1412.0,215.98181818181814,401.43402626219597,161149.27744107746,0,1,0,0,0,0,0,0,1.0,219.9814814814815,48.04761904761905,329.3939393939394,0,0,0,0,0,0,21,1009,33,10870,-1,1046,12,0,0,0,0,0,0,0,0,0,No Label
142.250.198.78-192.168.22.11-443-15384-6,192.168.22.11,15384,142.250.198.78,443,6,19/08/2025 11:20:56 下午,205588,14,20,566.0,12486.0,277.0,0.0,40.42857142857142,73.89463838748777,1412.0,0.0,624.3,646.9208118789387,63486.195692355584,165.3793022939082,6229.939393939395,17200.748844416983,86718.0,0.0,157370.0,12105.384615384615,27549.84974108589,100606.0,13.0,117805.0,6200.263157894737,12026.233107678976,48134.0,0.0,0,0,0,0,280,424,68.09735976807985,97.28194252582836,0.0,1412.0,372.9142857142857,568.1037794291468,322741.90420168074,0,1,0,0,0,0,0,0,1.0,383.88235294117646,40.42857142857143,624.3,0,0,0,0,0,0,14,566,20,12486,-1,1046,7,0,0,0,0,0,0,0,0,0,No Label
142.250.198.74-192.168.22.11-443-15385-6,142.250.198.74,443,192.168.22.11,15385,6,19/08/2025 11:20:56 下午,7576,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.987328405491,3788.0,4361.434626358625,6872.0,704.0,6872.0,6872.0,0.0,6872.0,6872.0,0,0,0,0,0,0,0,0,0,40,20,263.99155227032736,131.99577613516368,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,1046,0,0,0,0,0,0,0,0,0,0,No Label
142.250.198.78-192.168.22.11-443-15384-6,142.250.198.78,443,192.168.22.11,15384,6,19/08/2025 11:20:56 下午,973,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3083.247687564234,486.5,688.0148980945107,973.0,0.0,973.0,973.0,0.0,973.0,973.0,0,0,0,0,0,0,0,0,0,40,20,2055.498458376156,1027.749229188078,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,1046,0,0,0,0,0,0,0,0,0,0,No Label
142.250.66.72-192.168.22.11-443-15389-6,192.168.22.11,15389,142.250.66.72,443,6,19/08/2025 11:20:56 下午,208313,42,115,584.0,147539.0,295.0,0.0,13.904761904761909,48.39966212531205,1412.0,0.0,1282.9478260869566,389.78826558895616,711059.799436425,753.6735585393135,1335.3397435897434,5331.380493615193,44402.0,0.0,170817.0,4166.268292682927,11588.19416696232,68772.0,20.0,182794.0,1603.4561403508774,5876.181803395372,44924.0,0.0,0,0,0,0,840,2324,201.61967808058066,552.0538804587328,0.0,1412.0,937.4873417721517,657.3743539567258,432141.04124002263,0,1,0,0,0,0,0,0,2.0,943.4585987261147,13.904761904761905,1282.9478260869564,0,0,0,0,0,0,42,584,115,147539,-1,1046,7,0,0,0,0,0,0,0,0,0,No Label
142.250.66.72-192.168.22.11-443-15389-6,142.250.66.72,443,192.168.22.11,15389,6,19/08/2025 11:20:56 下午,1409,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129.1696238467,704.5,996.3134546918454,1409.0,0.0,1409.0,1409.0,0.0,1409.0,1409.0,0,0,0,0,0,0,0,0,0,40,20,1419.4464158977999,709.7232079488999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,1046,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-203.133.18.17-15395-443-6,192.168.22.11,15395,203.133.18.17,443,6,19/08/2025 11:20:57 下午,57904,8,13,213.0,5772.0,109.0,0.0,26.625,43.4015717292753,1460.0,0.0,443.9999999999999,593.5902065679094,103360.73500967119,362.6692456479691,2895.2000000000003,6036.731963571018,18450.0,0.0,39520.0,5645.714285714285,9410.198469644263,23999.0,16.0,57394.0,4782.833333333334,7554.516648196546,18601.0,0.0,0,0,0,0,160,284,138.15971262779775,224.50953302017132,0.0,1460.0,272.04545454545456,496.73337461312724,246744.04545454538,0,1,0,0,0,0,0,0,1.0,285.0,26.625,444.0,0,0,0,0,0,0,8,213,13,5772,-1,501,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-203.133.18.17-15396-443-6,192.168.22.11,15396,203.133.18.17,443,6,19/08/2025 11:20:57 下午,62320,7,10,213.0,5679.0,109.0,0.0,30.42857142857143,45.41606596369888,1460.0,0.0,567.9000000000001,628.8630746566907,94544.28754813864,272.785622593068,3894.9999999999995,8694.26123371043,27520.0,0.0,39245.0,6540.833333333334,10942.982800254538,27599.0,17.0,61665.0,6851.666666666667,11130.096585385052,27650.0,0.0,0,0,0,0,140,224,112.32349165596919,160.46213093709883,0.0,1460.0,327.33333333333326,535.4784556549293,286737.1764705882,0,1,0,0,0,0,0,0,1.0,346.5882352941176,30.428571428571427,567.9,0,0,0,0,0,0,7,213,10,5679,-1,546,3,0,0,0,0,0,0,0,0,0,No Label
